UserName,Handles,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image_link,Tweet_URL
@SamiaFacts,SamiaFacts,"Jul 31, 2023 · 11:20 AM UTC","Hakika Rais Samia Suluhu anatimiza ahadi yake kwa wana Kigoma ya kuifungua kiuchumi kwani miundombinu bora ni chachu ya kukua kwa uchumi
#MamaYukoKazini","Hakika Rais Samia Suluhu anatimiza ahadi yake kwa wana Kigoma ya kuifungua kiuchumi kwani miundombinu bora ni chachu ya kukua kwa uchumi
#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1595825483278581760%2Fx1LKwxNQ_bigger.jpg,https://nitter.net/SamiaFacts/status/1685973788242956289#m
@jurnioreward001,Am_Rewardjr,"Jul 31, 2023 · 10:47 AM UTC","Bado sana sijafanikiwa kusikia.
1. Ukomo wa mkataba.
2. Faida za mkataba (tunagawana vipi faida zitakazopatikana kutokana na mkataba huu)

Nachosikia tuu ni shughuli zitakazofanywa na mwekezaji.

Tupatiwe jibu juu ya hili hayo mengine yatafuata.","Bado sana sijafanikiwa kusikia.
1. Ukomo wa mkataba.
2. Faida za mkataba (tunagawana vipi faida zitakazopatikana kutokana na mkataba huu)

Nachosikia tuu ni shughuli zitakazofanywa na mwekezaji.

Tupatiwe jibu juu ya hili hayo mengine yatafuata.",,12,,,https://nitter.net/pic/profile_images%2F1672683734376611848%2FSe_G1T_F_bigger.jpg,https://nitter.net/jurnioreward001/status/1685965299202355200#m
@MatayoZebedayo,Matayo Zebedayo,"Jul 31, 2023 · 10:02 AM UTC","Watanzania zaidi ya milioni 3 wanapata huduma ya nishati.

Juhudi za serikali ya Rais Samia Suluhu ni kutafuta vyanzo vipya vya nishati na kurekebisha mitambo iliopo ili kuongeza ufanisi kwenye usambazaji umeme.
#MamaYukoKazini","Watanzania zaidi ya milioni 3 wanapata huduma ya nishati.

Juhudi za serikali ya Rais Samia Suluhu ni kutafuta vyanzo vipya vya nishati na kurekebisha mitambo iliopo ili kuongeza ufanisi kwenye usambazaji umeme.
#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1466322627438518273%2F7XLl-yHK_bigger.jpg,https://nitter.net/MatayoZebedayo/status/1685953983037272064#m
@MatayoZebedayo,Matayo Zebedayo,"Jul 31, 2023 · 9:46 AM UTC",Msisitizo wa serikali ya Rais Samia Suluhu ni kufikisha umeme kwenye kila kona ya nchi kufungua fursa za kiuchumi zinazotokana na uwepo wa nishati ya umeme wa uhakika.,Msisitizo wa serikali ya Rais Samia Suluhu ni kufikisha umeme kwenye kila kona ya nchi kufungua fursa za kiuchumi zinazotokana na uwepo wa nishati ya umeme wa uhakika.,,12,,,https://nitter.net/pic/profile_images%2F1466322627438518273%2F7XLl-yHK_bigger.jpg,https://nitter.net/MatayoZebedayo/status/1685950111380045829#m
@SuluhuSamia,Samia Suluhu,"Jul 31, 2023 · 7:23 AM UTC","Nimepokea kwa masikitiko taarifa ya kifo cha Sheikh Maalim Ali Basaleh, mwanazuoni na mwalimu katika imani. Natoa pole kwa waumini wa dini ya Kiislamu, familia, ndugu, jamaa na marafiki. Mungu ailaze roho yake mahali pema peponi. Amina.","Nimepokea kwa masikitiko taarifa ya kifo cha Sheikh Maalim Ali Basaleh, mwanazuoni na mwalimu katika imani. Natoa pole kwa waumini wa dini ya Kiislamu, familia, ndugu, jamaa na marafiki. Mungu ailaze roho yake mahali pema peponi. Amina.",,12,,,https://nitter.net/pic/profile_images%2F1325736639663104001%2FnpV8DGhz_bigger.jpg,https://nitter.net/SuluhuSamia/status/1685913943951187968#m
@mamayukokazini,Mama yuko Kazini,"Jul 31, 2023 · 6:19 AM UTC","Mheshimiwa Rais Samia Suluhu ameendelea kuifanya kazi kubwa ya kubadili kilimo kuwa chenye manufaa.

Moja ya gharama kubwa za mkulima ni mbolea, ruzuku ya Serikali imeleta shangwe mashambani. #MamaYukoKazini","Mheshimiwa Rais Samia Suluhu ameendelea kuifanya kazi kubwa ya kubadili kilimo kuwa chenye manufaa.

Moja ya gharama kubwa za mkulima ni mbolea, ruzuku ya Serikali imeleta shangwe mashambani. #MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1480982390491258881%2F1YIAlTRj_bigger.jpg,https://nitter.net/mamayukokazini/status/1685898019181359104#m
@SamiaFacts,SamiaFacts,"Aug 1, 2023 · 4:12 PM UTC","Kiwango cha biashara kati ya China na Tanzania kinazidi kuimarika, kilifika rekodi ya juu ya dola Bilion 8.31 mwaka 2022, na kuongezeka kwa 23.7%.

China inaendelea kuwa mshirika mkubwa wa kibiashara wa Tanzania kuanzia 2016 hadi 2021.

#MamaYukoKazini","Kiwango cha biashara kati ya China na Tanzania kinazidi kuimarika, kilifika rekodi ya juu ya dola Bilion 8.31 mwaka 2022, na kuongezeka kwa 23.7%.

China inaendelea kuwa mshirika mkubwa wa kibiashara wa Tanzania kuanzia 2016 hadi 2021.

#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1595825483278581760%2Fx1LKwxNQ_bigger.jpg,https://nitter.net/SamiaFacts/status/1686409596288573440#m
@SamiaFacts,SamiaFacts,"Aug 1, 2023 · 4:11 PM UTC","JE WAJUA?

Tanzania yavunja rekodi ya Afrika Kwa kujenga mradi mkubwa wa Treni ya Kisasa yenye urefu wa zaidi ya Kilomita 700 

#MamaYukoKazini","JE WAJUA?

Tanzania yavunja rekodi ya Afrika Kwa kujenga mradi mkubwa wa Treni ya Kisasa yenye urefu wa zaidi ya Kilomita 700 

#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1595825483278581760%2Fx1LKwxNQ_bigger.jpg,https://nitter.net/SamiaFacts/status/1686409301068337155#m
@SamiaFacts,SamiaFacts,"Aug 1, 2023 · 4:09 PM UTC","""Miaka miwili ya Nyerere sikuwepo kwa sababu nilikuwa bado mdogo, awamu ya pili nilikuwepo, ya tatu nimeshuhudia, ya nne nilikuwepo pamoja na kikwete lakini kwa miaka miwili ukilinganisha na awamu zingine Mama (Rais Samia Suluhu) amevunja rekodi,,""- Stephen Wasira
#MamaYukoKazini","""Miaka miwili ya Nyerere sikuwepo kwa sababu nilikuwa bado mdogo, awamu ya pili nilikuwepo, ya tatu nimeshuhudia, ya nne nilikuwepo pamoja na kikwete lakini kwa miaka miwili ukilinganisha na awamu zingine Mama (Rais Samia Suluhu) amevunja rekodi,,""- Stephen Wasira
#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1595825483278581760%2Fx1LKwxNQ_bigger.jpg,https://nitter.net/SamiaFacts/status/1686408926512754690#m
@SamiaFacts,SamiaFacts,"Aug 1, 2023 · 4:08 PM UTC",Rekodi nyingi zimewekwa na uongozi wake ikiwemo kuwa Serikali ya kwanza kupata 75% ya mafuta na gesi baada ya kusaini Mkataba wa uzalishaji na ugawaji mapato (PSA) kitalu cha Ruvuma - Mtwara. #MamaYukoKazini,Rekodi nyingi zimewekwa na uongozi wake ikiwemo kuwa Serikali ya kwanza kupata 75% ya mafuta na gesi baada ya kusaini Mkataba wa uzalishaji na ugawaji mapato (PSA) kitalu cha Ruvuma - Mtwara. #MamaYukoKazini,,12,,,https://nitter.net/pic/profile_images%2F1595825483278581760%2Fx1LKwxNQ_bigger.jpg,https://nitter.net/SamiaFacts/status/1686408644177399808#m
@SamiaFacts,SamiaFacts,"Aug 1, 2023 · 4:07 PM UTC","Fedha zilizotolewa na Rais Samia Suluhu zimeiwezesha Bandari ya Dar kuvunja rekodi kwa kuhudumia meli 77 kwa mwezi kutoka meli 50, sawa na ongezeko la 54%

Ongezo la meli linatafsiri ongezeko la ajira na kipato kwa Watanzania na serikali
#MamaYukoKazini","Fedha zilizotolewa na Rais Samia Suluhu zimeiwezesha Bandari ya Dar kuvunja rekodi kwa kuhudumia meli 77 kwa mwezi kutoka meli 50, sawa na ongezeko la 54%

Ongezo la meli linatafsiri ongezeko la ajira na kipato kwa Watanzania na serikali
#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1595825483278581760%2Fx1LKwxNQ_bigger.jpg,https://nitter.net/SamiaFacts/status/1686408195319775232#m
@MatayoZebedayo,Matayo Zebedayo,"Aug 1, 2023 · 3:04 PM UTC","Serikali inayoongozwa na Rais Samia Suluhu iko makini inahakikisha maslahi na rasilimali za watanzania zinalindwa.
#MamaYukoKazini","Serikali inayoongozwa na Rais Samia Suluhu iko makini inahakikisha maslahi na rasilimali za watanzania zinalindwa.
#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1466322627438518273%2F7XLl-yHK_bigger.jpg,https://nitter.net/MatayoZebedayo/status/1686392529376432128#m
@MatayoZebedayo,Matayo Zebedayo,"Aug 1, 2023 · 2:21 PM UTC","Serikali chini ya uongozi wa Rais Samia Suluhu imekamilisha ujenzi wa Tawi la Chuo cha Biashara (CBE) Mkoa wa Mbeya lililopo kata ya Iganzo Jijini Mbeya.

#MamaYukoKazini","Serikali chini ya uongozi wa Rais Samia Suluhu imekamilisha ujenzi wa Tawi la Chuo cha Biashara (CBE) Mkoa wa Mbeya lililopo kata ya Iganzo Jijini Mbeya.

#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1466322627438518273%2F7XLl-yHK_bigger.jpg,https://nitter.net/MatayoZebedayo/status/1686381627080077314#m
@MatayoZebedayo,Matayo Zebedayo,"Aug 1, 2023 · 2:15 PM UTC","Serikali ya Rais Samia Suluhu imefanikisha ujenzi wa majengo ya kituo cha afya Oldonyosambu.

Vituo vya Afya sasa ni Kata kwa Kata

#MamaYukoKazini anaendelea kusogeza huduma karibu na wananchi","Serikali ya Rais Samia Suluhu imefanikisha ujenzi wa majengo ya kituo cha afya Oldonyosambu.

Vituo vya Afya sasa ni Kata kwa Kata

#MamaYukoKazini anaendelea kusogeza huduma karibu na wananchi",,12,,,https://nitter.net/pic/profile_images%2F1466322627438518273%2F7XLl-yHK_bigger.jpg,https://nitter.net/MatayoZebedayo/status/1686380082053668864#m
@mamayukokazini,Mama yuko Kazini,"Aug 1, 2023 · 2:04 PM UTC","Shukrani kutoka kwa Mzee Abbas Sekulamba, Mwenyekiti wa Chama cha Ushirika cha Mkonge Korogwe, Tanga, kwenda kwa Mheshimiwa Rais Samia Suluhu baada ya kufikiwa na mbolea ya ruzuku hadi kijiji kwake. #MamaYukoKazini","Shukrani kutoka kwa Mzee Abbas Sekulamba, Mwenyekiti wa Chama cha Ushirika cha Mkonge Korogwe, Tanga, kwenda kwa Mheshimiwa Rais Samia Suluhu baada ya kufikiwa na mbolea ya ruzuku hadi kijiji kwake. #MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1480982390491258881%2F1YIAlTRj_bigger.jpg,https://nitter.net/mamayukokazini/status/1686377470755545088#m
@MatayoZebedayo,Matayo Zebedayo,"Aug 1, 2023 · 1:29 PM UTC","📌RAIS SAMIA AWEKA REKODI KUBWA ZAIDI KUWAHI KUTOKEA

Katika kipindi cha kuanzia Mwaka 2021 hadi 2023, Kituo cha uwekezaji Tanzania (TIC) kimesajili jumla ya miradi 778 yenye thamani ya dola Bilioni 10 na Milioni 532. Miradi hii itazalisha ajira zaidi ya 125,382

#MamaYukoKazini","📌RAIS SAMIA AWEKA REKODI KUBWA ZAIDI KUWAHI KUTOKEA

Katika kipindi cha kuanzia Mwaka 2021 hadi 2023, Kituo cha uwekezaji Tanzania (TIC) kimesajili jumla ya miradi 778 yenye thamani ya dola Bilioni 10 na Milioni 532. Miradi hii itazalisha ajira zaidi ya 125,382

#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1466322627438518273%2F7XLl-yHK_bigger.jpg,https://nitter.net/MatayoZebedayo/status/1686368456193507328#m
@maji_mowi,Wizara ya Maji Tanzania,"Aug 1, 2023 · 12:50 PM UTC","Amesema katika kuhakikisha azma ya kumtua “ndoo mama ya maji kichawani” inafikiwa kwa uongozi wa  Mhe. Samia Suluhu Hassan, Rais wa Jamhuri ya Muungano wa Tanzania ni vizuri kufikia maeneo yote yenye changamoto kwa asilimia 95 mijini na asilimia 85 vijijini ifikapo mwaka 2025.","Amesema katika kuhakikisha azma ya kumtua “ndoo mama ya maji kichawani” inafikiwa kwa uongozi wa  Mhe. Samia Suluhu Hassan, Rais wa Jamhuri ya Muungano wa Tanzania ni vizuri kufikia maeneo yote yenye changamoto kwa asilimia 95 mijini na asilimia 85 vijijini ifikapo mwaka 2025.",,12,,,https://nitter.net/pic/profile_images%2F676746313975783425%2FcuKsKjmm_bigger.png,https://nitter.net/maji_mowi/status/1686358858036383745#m
@mamayukokazini,Mama yuko Kazini,"Aug 1, 2023 · 11:00 AM UTC","Miradi 10 ya uwekezaji wa kimkakati imesajiliwa nchini

◉ Thamani: TZS trilioni 4.4

◉ Ajira: 260,755

Hivi ndivyo Mheshimiwa Rais Samia anavyoikuza sekta binafsi ili kukuza uchumi na kuzalisha ajira kwa maelfu ya Watanzania. nitter.net/mamayukokazini/s…

#MamaYukoKazini","Miradi 10 ya uwekezaji wa kimkakati imesajiliwa nchini

◉ Thamani: TZS trilioni 4.4

◉ Ajira: 260,755

Hivi ndivyo Mheshimiwa Rais Samia anavyoikuza sekta binafsi ili kukuza uchumi na kuzalisha ajira kwa maelfu ya Watanzania. nitter.net/mamayukokazini/s…

#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1480982390491258881%2F1YIAlTRj_bigger.jpg,https://nitter.net/mamayukokazini/status/1686331039277301760#m
@Lazarosabas,Lazaro Sabas,"Aug 1, 2023 · 5:17 AM UTC",Halikadhalika Barabara ya Pugu- Majohe- Viwege- Njia nne - Mbondole tutashuhudia Lami katika Uongozi wa Mhe Jerry Silaa na Mama yetu kipenzi Mhe Dkt Samia Suluhu Hassan.,Halikadhalika Barabara ya Pugu- Majohe- Viwege- Njia nne - Mbondole tutashuhudia Lami katika Uongozi wa Mhe Jerry Silaa na Mama yetu kipenzi Mhe Dkt Samia Suluhu Hassan.,,12,,,https://nitter.net/pic/profile_images%2F1041750523744055296%2FFC5qsyNK_bigger.jpg,https://nitter.net/Lazarosabas/status/1686244835143884800#m
@Fahardin4,Fahardin,"Aug 1, 2023 · 5:10 AM UTC",Hamna akili nyie ccm wte,Hamna akili nyie ccm wte,,12,,,https://nitter.net/pic/profile_images%2F1580202877708107777%2FpD3iEUjY_bigger.jpg,https://nitter.net/Fahardin4/status/1686243057295904768#m
username is fail,handle fail,Failed,,,,12,Failed,N/A,[],tweet_url is fail
@maji_mowi,Wizara ya Maji Tanzania,"Aug 2, 2023 · 6:33 PM UTC",mamba katika mito.   Wananchi wa kijiji cha Itelefya wamepokea mradi huo na kushukuru Serikali ya awamu ya sita inayoongozwa na  Mhe .Samia Suluhu Hassan Rais wa Jamhuri ya Muungano wa Tanzania kwa kufanikisha kazi hiyo muhimu katika jamii.,mamba katika mito.   Wananchi wa kijiji cha Itelefya wamepokea mradi huo na kushukuru Serikali ya awamu ya sita inayoongozwa na  Mhe .Samia Suluhu Hassan Rais wa Jamhuri ya Muungano wa Tanzania kwa kufanikisha kazi hiyo muhimu katika jamii.,,12,,,https://nitter.net/pic/profile_images%2F676746313975783425%2FcuKsKjmm_bigger.png,https://nitter.net/maji_mowi/status/1686807359358648327#m
@ortamisemitz,OFISI YA RAIS TAMISEMI,"Aug 2, 2023 · 5:50 PM UTC",Senyamule pia amewataka wananchi wa Singida na Dodoma (Kanda ya Kati) kuungana katika vikundi ili iwe rahisi kwa Serikali kuwawezesha kuongeza thamani ya mazao yao ya kilimo na mifugo kwa lengo la kuongeza kipato lakini pia kufikia nia ya Mheshimiwa Rais Dkt. Samia Suluhu Hassan…,Senyamule pia amewataka wananchi wa Singida na Dodoma (Kanda ya Kati) kuungana katika vikundi ili iwe rahisi kwa Serikali kuwawezesha kuongeza thamani ya mazao yao ya kilimo na mifugo kwa lengo la kuongeza kipato lakini pia kufikia nia ya Mheshimiwa Rais Dkt. Samia Suluhu Hassan…,,12,,,https://nitter.net/pic/profile_images%2F1315584270128349185%2Fogr074Ki_bigger.jpg,https://nitter.net/ortamisemitz/status/1686796677330464768#m
@Taifadigital,Taifa Digital Forum,"Aug 2, 2023 · 5:17 PM UTC",za Mheshimwa Rais Samia Suluhu Hassan kuwawezesha vijana na akinamama katika sekta ya ufugaji ili kukuza uchumi jumuishi na kupunguza mikopo kausha damu kwenye jamii.,za Mheshimwa Rais Samia Suluhu Hassan kuwawezesha vijana na akinamama katika sekta ya ufugaji ili kukuza uchumi jumuishi na kupunguza mikopo kausha damu kwenye jamii.,,12,,,https://nitter.net/pic/profile_images%2F1640115766623125505%2FeiadnUQm_bigger.jpg,https://nitter.net/Taifadigital/status/1686788275028062216#m
@Taifadigital,Taifa Digital Forum,"Aug 2, 2023 · 5:17 PM UTC","PROGRAMU YA RAIS SAMIA YA BBT KUWAINUA VIJANA KIUCHUMI 

Kampuni ya Silverlands inayoshughulika na uzalishaji wa vifaranga na chakula cha kuku imesema inaanzisha mpango mahususi utakaoishirikiana na Programu ya BBT Mifugo kuunga mkono jitihada","PROGRAMU YA RAIS SAMIA YA BBT KUWAINUA VIJANA KIUCHUMI 

Kampuni ya Silverlands inayoshughulika na uzalishaji wa vifaranga na chakula cha kuku imesema inaanzisha mpango mahususi utakaoishirikiana na Programu ya BBT Mifugo kuunga mkono jitihada",,12,,,https://nitter.net/pic/profile_images%2F1640115766623125505%2FeiadnUQm_bigger.jpg,https://nitter.net/Taifadigital/status/1686788271030890501#m
@alawyjr9,Alawyjr,"Aug 2, 2023 · 3:13 PM UTC",Ni kweli huenda Samia hatoshi ila reality ni kwamba hao ambao ni wapinzani wake hakuna hata mmoja anaekaribia kutosha,Ni kweli huenda Samia hatoshi ila reality ni kwamba hao ambao ni wapinzani wake hakuna hata mmoja anaekaribia kutosha,,12,,,https://nitter.net/pic/profile_images%2F1666023791154155520%2FK7bihJSm_bigger.jpg,https://nitter.net/alawyjr9/status/1686757011935883264#m
@SamiaFacts,SamiaFacts,"Aug 2, 2023 · 2:41 PM UTC","ONGEZEKO MIKOPO ELIMU YA JUU

Kwa mwaka 2023/24 Serikali imetenga Shilingi bilioni 731 zitakazonufaisha jumla ya wanafunzi 205,000, ukilinganisha na  bilioni 654 zilizotolewa na serikali kwa mwaka wa masomo 2022/2023
#MamaYukoKazini","ONGEZEKO MIKOPO ELIMU YA JUU

Kwa mwaka 2023/24 Serikali imetenga Shilingi bilioni 731 zitakazonufaisha jumla ya wanafunzi 205,000, ukilinganisha na  bilioni 654 zilizotolewa na serikali kwa mwaka wa masomo 2022/2023
#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1595825483278581760%2Fx1LKwxNQ_bigger.jpg,https://nitter.net/SamiaFacts/status/1686749129177751552#m
@SamiaFacts,SamiaFacts,"Aug 2, 2023 · 2:39 PM UTC","WANUFAIKA WA SAMIA SCHOLARSHIP

Mwaka 2022/2023 Serikali ilitenga shilingi Bilioni tatu iliyonufaisha wanafunzi 636, kike walikuwa 261 (41%)  wa kiume 375 (59%). Wanafunzi hao walidahiliwa na kusajiliwa katika taasisi 18 za Elimu ya Juu.
#MamaYukoKazini","WANUFAIKA WA SAMIA SCHOLARSHIP

Mwaka 2022/2023 Serikali ilitenga shilingi Bilioni tatu iliyonufaisha wanafunzi 636, kike walikuwa 261 (41%)  wa kiume 375 (59%). Wanafunzi hao walidahiliwa na kusajiliwa katika taasisi 18 za Elimu ya Juu.
#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1595825483278581760%2Fx1LKwxNQ_bigger.jpg,https://nitter.net/SamiaFacts/status/1686748678902489088#m
@SamiaFacts,SamiaFacts,"Aug 2, 2023 · 2:29 PM UTC","Rais Samia Suluhu anaboresha sekta ya elimu nchini.
#MamaYukoKazini","Rais Samia Suluhu anaboresha sekta ya elimu nchini.
#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1595825483278581760%2Fx1LKwxNQ_bigger.jpg,https://nitter.net/SamiaFacts/status/1686746135988236289#m
@SamiaFacts,SamiaFacts,"Aug 2, 2023 · 2:28 PM UTC","Tanzania imepiga hatua katika kukuza rasilimali watu, mfano imeendelea kuongeza bajeti ya elimu ili kufikia lengo 20% ya bajeti yote ifikapo mwaka 2030.

💰Mwaka 2019/2020 - 17.9%
💰Mwaka 2021/2022 - 18.9%

#MamaYukoKazini","Tanzania imepiga hatua katika kukuza rasilimali watu, mfano imeendelea kuongeza bajeti ya elimu ili kufikia lengo 20% ya bajeti yote ifikapo mwaka 2030.

💰Mwaka 2019/2020 - 17.9%
💰Mwaka 2021/2022 - 18.9%

#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1595825483278581760%2Fx1LKwxNQ_bigger.jpg,https://nitter.net/SamiaFacts/status/1686745791845515265#m
@mamayukokazini,Mama yuko Kazini,"Aug 2, 2023 · 10:04 AM UTC","Miaka miwili ya Mheshimiwa Rais Samia Suluhu imeonesha ongezeko kubwa la abiria Bandari ya Dar es Salaam.

Uboreshaji wa Gati la Abiria utaongeza uwezo wa kupokea meli kubwa ambazo zitachochea ufikiaji lengo la watalii milioni 5 ifikapo mwaka 2025.

#MamaYukoKazini","Miaka miwili ya Mheshimiwa Rais Samia Suluhu imeonesha ongezeko kubwa la abiria Bandari ya Dar es Salaam.

Uboreshaji wa Gati la Abiria utaongeza uwezo wa kupokea meli kubwa ambazo zitachochea ufikiaji lengo la watalii milioni 5 ifikapo mwaka 2025.

#MamaYukoKazini",,12,,,https://nitter.net/pic/profile_images%2F1480982390491258881%2F1YIAlTRj_bigger.jpg,https://nitter.net/mamayukokazini/status/1686679255403413505#m
@mamayukokazini,Mama yuko Kazini,"Aug 2, 2023 · 8:56 AM UTC","Chini ya Mheshimiwa Rais Samia Suluhu kumekuwa na kasi kubwa ya matumizi ya saruji kunakotokana na;

◉ Kukua kwa shughuli za ujenzi wa makazi na biashara

◉ Utekelezaji wa miradi ya Serikali  

Shughuli hizi zinakuza mzunguko wa fedha kwenye maeneo zinapotekelezwa.…","Chini ya Mheshimiwa Rais Samia Suluhu kumekuwa na kasi kubwa ya matumizi ya saruji kunakotokana na;

◉ Kukua kwa shughuli za ujenzi wa makazi na biashara

◉ Utekelezaji wa miradi ya Serikali  

Shughuli hizi zinakuza mzunguko wa fedha kwenye maeneo zinapotekelezwa.…",,12,,,https://nitter.net/pic/profile_images%2F1480982390491258881%2F1YIAlTRj_bigger.jpg,https://nitter.net/mamayukokazini/status/1686662193771646976#m
@katibayawatu,Katiba ya Watu wa 🇹🇿,"Aug 2, 2023 · 2:07 AM UTC",ikiwemo Rais Samia.Mkutano huu ulinuia kutafuta njia za kuleta umoja na kuhimiza mazungumzo ya kistaarabu ili kupunguza mvutano wa kisiasa na migogoro. Lengo ni kuhakikisha amani na maendeleo yanaimarika kwa kuheshimu tofauti za kisiasa na kuendeleza demokrasia ya vyama vingi.,ikiwemo Rais Samia.Mkutano huu ulinuia kutafuta njia za kuleta umoja na kuhimiza mazungumzo ya kistaarabu ili kupunguza mvutano wa kisiasa na migogoro. Lengo ni kuhakikisha amani na maendeleo yanaimarika kwa kuheshimu tofauti za kisiasa na kuendeleza demokrasia ya vyama vingi.,,12,,,https://nitter.net/pic/profile_images%2F1427805166288482311%2FLpJPgG1D_bigger.jpg,https://nitter.net/katibayawatu/status/1686559400331456512#m
@katibayawatu,Katiba ya Watu wa 🇹🇿,"Aug 2, 2023 · 2:07 AM UTC","Alibainisha kuwa Rais Samia Suluhu Hassan anatambua umuhimu wa kuimarisha demokrasia ya vyama vingi na kuleta maendeleo nchini.
Hali ya kisiasa nchini Tanzania imekuwa tete kutokana na mjadala wa uwekezaji katika sekta ya bandari ya nchini.","Alibainisha kuwa Rais Samia Suluhu Hassan anatambua umuhimu wa kuimarisha demokrasia ya vyama vingi na kuleta maendeleo nchini.
Hali ya kisiasa nchini Tanzania imekuwa tete kutokana na mjadala wa uwekezaji katika sekta ya bandari ya nchini.",,12,,,https://nitter.net/pic/profile_images%2F1427805166288482311%2FLpJPgG1D_bigger.jpg,https://nitter.net/katibayawatu/status/1686559391896772608#m
